the_geom,COMPLEXID,SAFTYPE,SEGMENTID,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
POINT (-73.98638456777825 40.7684370775675),0,,34116,2,1031086,1,1026886,1,04/20/2018 12:00:00 AM +0000,03/16/2020 12:00:00 AM +0000,9,OTHER,,1025126,OUR SAVIOUR NY CHURCH W 57 ST
POINT (-73.98000607432962 40.75082160277806),0,,186657,1,1031168,7,1017593,1,05/01/2018 12:00:00 AM +0000,03/16/2020 12:00:00 AM +0000,8,OTHER,,1020341,HOLY SEE MISSION TO UN
POINT (-73.79740220372699 40.719187217766496),518,X,325891,1,19516,7,4542621,4,05/14/2009 12:00:00 AM +0000,03/03/2021 12:00:00 AM +0000,2,EMS,46365024,5191817,ST JOHNS U DONOVAN HALL
POINT (-73.91018957059127 40.83778897174042),0,,326052,2,1030878,1,2007235,2,02/22/2018 12:00:00 AM +0000,03/03/2021 12:00:00 AM +0000,9,OTHER,,2013552,MT SINAI BAPTIST CHURCH
POINT (-73.8793171869055 40.658243888068995),0,,128754,1,9159,1,3097973,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3132758,PS 273 WORTMAN
POINT (-73.9711180813908 40.69098575302268),0,,30172,1,14521,1,3058531,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5132091,PS 20 CLINTON HILL
POINT (-73.88078295012208 40.666003731614495),0,N,120835,1,516,9,0,3,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DoITT,31267501,0,ELTON PLAYGROUND
POINT (-74.01138580087304 40.60270222267767),2798,X,105793,1,102,9,0,3,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DoITT,31279001,0,BATH BEACH PLAYGROUND
POINT (-73.91608202666843 40.614554553886265),0,N,41417,1,147,8,0,3,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DPR,31265501,0,MONSEIGNEUR CRAWFORD FIELD
POINT (-73.90994588315351 40.83808844878429),0,N,326052,2,1035585,12,0,2,07/07/2020 12:00:00 AM +0000,03/03/2021 12:00:00 AM +0000,4,OTHER,20081201,0,COLLEGE AVENUE GARDEN
POINT (-74.12988107431325 40.55610210781885),0,,7328,2,13841,1,5152724,5,05/14/2009 12:00:00 AM +0000,03/03/2021 12:00:00 AM +0000,9,EMS,,9116529,CHRIST CHURCH HOPKINS AVE
POINT (-73.92208902211804 40.58821473153061),0,,40470,2,9220,12,3249356,3,05/14/2009 12:00:00 AM +0000,03/03/2021 12:00:00 AM +0000,11,NYPD,,3309963,GERRITTSEN BEACH FIRE DEPARTMENT
POINT (-73.95141853417708 40.6563706301242),0,N,28615,1,8438,11,3378201,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30001201,3154274,PS 141
POINT (-73.94045368158224 40.69136794348759),0,N,44098,1,11897,1,3049858,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30019701,3062595,PS 25 EUBIE BLAKE SCHOOL
POINT (-73.91984610984557 40.673093345803856),0,,43630,2,12160,1,3039174,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3048114,DR JACQUELINE PEEK-DAVIS SCHOOL
POINT (-74.01174093184501 40.64917067854664),0,N,161681,1,9197,1,3011821,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30050901,3015803,PS 1 THE BERGEN
POINT (-74.0046591362187 40.652860655918),0,N,261999,1,10782,1,3346119,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,31410501,3014021,PS 24
POINT (-73.96589628597275 40.6783787860453),0,,29232,2,10811,1,3028204,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3034851,PS 9 TEUNIS G BERGEN
POINT (-73.99877528854849 40.711506171302155),315,X,9006434,2,8364,3,1077419,1,05/14/2009 12:00:00 AM +0000,02/26/2013 12:00:00 AM +0000,1,DCP,13060411,1001349,SMITH HOUSES BUILDING 10
POINT (-73.9929446686803 40.70068436818753),0,,24036,1,11909,1,3001540,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3002339,PS 8 ROBERT FULTON
POINT (-73.92622845716288 40.680491459620704),0,,43424,2,10840,1,3047914,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5131930,PS 21 CRISPUS ATTUCKS
POINT (-73.97260509251517 40.72421526154601),3218,,34709,2,1043,9,0,1,05/14/2009 12:00:00 AM +0000,09/03/2013 12:00:00 AM +0000,4,DoITT,,0,EAST RIVER PARK PLAYGROUND
POINT (-73.78763797213502 40.59509813180706),261,X,57741,2,8545,6,4436449,4,05/14/2009 12:00:00 AM +0000,02/04/2013 12:00:00 AM +0000,5,DCP,41013526,337487,OCEAN BAY COMMUNITY CENTER
POINT (-73.95689501102548 40.71521498394301),0,,34945,2,10580,1,3062337,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5132011,PS 17 HENRY D WOODWORTH
POINT (-73.94053369353428 40.78805301016923),149,,9000891,,4448,3,1083941,1,05/14/2009 12:00:00 AM +0000,02/11/2013 12:00:00 AM +0000,5,DoITT,,1042570,EAST RIVER SENIOR CENTER
POINT (-73.93794787023724 40.59345512700322),0,,39837,2,11707,2,3203617,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3257147,JHS 14 SHELL BANK
POINT (-73.87286923087566 40.68953448685356),0,,9009983,2,15012,1,3090998,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3123913,PS 7 ABRAHAM LINCOLN
POINT (-73.94687200902419 40.71080805301451),0,,9005148,1,11728,1,3069559,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3090072,PS 18 EDWARD BUSH
POINT (-73.9553923042154 40.68241715636259),0,N,29561,2,11919,1,3057406,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30002001,3072523,PS 3 THE BEDFORD VILLAGE
POINT (-73.98616607063903 40.66088015684389),0,N,22716,1,10377,1,3016509,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30026601,3021274,MAGNET SCHOOL OF MATH SCIENCE AND DESIGN TECHNOLOGY
POINT (-73.96215020932625 40.70585895315771),0,,30566,1,11487,1,3059906,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5131830,PS 16 LEONARD DUNKLY
POINT (-73.82824748535793 40.822552792907985),282,,9004503,2,9135,3,2080422,2,05/14/2009 12:00:00 AM +0000,05/17/2013 12:00:00 AM +0000,1,DCP,,2092078,RANDALL BALCOM HOUSES BUILDING 34
POINT (-73.93125171961715 40.691903564810495),0,N,44375,2,9587,1,3393805,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,30019101,5157530,PS 26 JESSE OWENS
POINT (-73.89332030855117 40.663702250802324),0,,47528,1,10999,1,3085070,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3114953,PS 13 ROBERTO CLEMENTE
POINT (-73.99175659184783 40.680382741285165),0,,22533,1,11043,1,3007326,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3009239,PS 32 SAMUEL MILLS SPROLE
POINT (-73.94774730442816 40.69422903488019),0,,31175,1,10592,1,3048818,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3061159,PS 23 CARTER C WOODSON
POINT (-73.9659364411078 40.68536926094115),0,,29264,1,12642,1,3332865,3,05/14/2009 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3070767,PS 11 PURVIS J BEHAN
POINT (-73.96189189720272 40.70600750017611),0,,30566,1,1011964,2,3059906,3,03/26/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5131830,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL
POINT (-73.95711477042622 40.715345291230406),0,,34945,2,1012104,2,3062337,3,03/28/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5132011,CONSELYEA PREPARATORY SCHOOL
POINT (-73.97115912359239 40.69117775612836),0,,30172,1,1012147,2,3058531,3,03/29/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5132091,ARTS AND LETTERS SCHOOL
POINT (-73.96493542339799 40.704229133766184),335,G,9004631,2,8270,3,0,3,05/14/2009 12:00:00 AM +0000,03/07/2013 12:00:00 AM +0000,1,NYCHA,31184501,0,TAYLOR ST WYTHE AVENUE PROJECTS
POINT (-74.00487269941438 40.677673866047286),0,,21728,1,1012227,1,3008342,3,04/02/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3010798,RED HOOK NEIGHBORHOOD SCHOOL
POINT (-74.00516907251145 40.677735502305794),0,,21728,1,1012228,12,3008342,3,04/02/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3010798,SUMMIT ACADEMY CHARTER SCHOOL
POINT (-73.91984256006879 40.67319624012154),0,,43630,2,1013364,2,3039174,3,06/08/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3048114,RONALD EDMONDS LEARNING CENTER II
POINT (-73.94788072719066 40.69421443673335),0,,31175,1,1013564,1,3048818,3,06/13/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3061159,BROOKLYN CHARTER SCHOOL
POINT (-73.89346238706653 40.66385373574612),0,,47528,1,1013565,10,3085070,3,06/13/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3114953,ACHIEVEMENT FIRST EAST NY ELEMENTARY SCHOOL
POINT (-73.95123470553241 40.656386956188314),0,N,28615,1,1013724,2,3378201,3,06/15/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,37280001,3154274,PARKSIDE PREPARATORY ACADEMY
POINT (-73.95481872081095 40.709953006728696),0,,30929,1,1014804,1,3063188,3,07/18/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3081292,BROOKLYN ARBOR ELEMENTARY SCHOOL
POINT (-73.76767648647242 40.76023204789341),0,N,131990,2,13724,1,4157390,4,05/14/2009 12:00:00 AM +0000,05/07/2013 12:00:00 AM +0000,11,EMS,40009901,172565,111 PRECINCT
POINT (-73.9314549225366 40.6918854937102),0,,44375,2,1014824,2,3393805,3,07/19/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,5157530,MADIBA PREP MIDDLE SCHOOL
POINT (-73.96009820236392 40.67701866825394),0,,29328,1,1014825,1,3028281,3,07/19/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3034951,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL
POINT (-73.96004843842573 40.676912491336275),0,,29328,1,1014826,10,3028281,3,07/19/2012 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3034951,EXPLORE EXCEED CHARTER SCHOOL
POINT (-74.00490483865302 40.677956493973674),0,,21728,1,1022424,13,3008342,3,09/30/2013 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3010798,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP HISTORICAL
POINT (-74.02428561919041 40.63351846800569),0,,109561,2,1023066,10,3146550,3,10/28/2013 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3190409,PS/IS 30 MARY WHITE OVINGTON
POINT (-73.96031477888263 40.67702847065687),0,,29328,1,1025374,13,3028281,3,10/20/2014 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3034951,PS 22 BUILDING
POINT (-73.94086493058518 40.69128332566594),0,,44098,1,1029669,1,3049858,3,04/26/2017 12:00:00 AM +0000,03/18/2020 12:00:00 AM +0000,2,DOE,,3062595,SUCCESS ACADEMY CHARTER SCHOOL BED STUY 3
POINT (-73.90728470792507 40.726413129815995),0,,66979,2,1034988,4,4544826,4,03/18/2020 12:00:00 AM +0000,,7,OTHER,,5198363,HOLIDAY INN EXPRESS HOTEL MASPETH
POINT (-73.92171292880182 40.67574986728589),207,X,43633,2,8309,3,3257063,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403817,3047421,KINGSBOROUGH HOUSES BLDG 15
POINT (-73.92516847794313 40.67517328149743),207,X,43501,2,7623,3,3331188,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403812,5135752,KINGSBOROUGH HOUSES BUILDING 10
POINT (-73.92604087071834 40.67522985701531),207,X,43401,2,8161,3,3331198,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403807,3043776,KINGSBOROUGH HOUSES BUILDING 6
POINT (-73.92290255985121 40.67517564007215),207,X,43509,2,12465,3,3324598,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403815,3043758,KINGSBOROUGH HOUSES BUILDING 13
POINT (-73.92339429662478 40.675243850806666),207,X,43506,1,8156,3,3331200,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403814,3043779,KINGSBOROUGH HOUSES BUILDING 12
POINT (-73.94578300583022 40.732423674880664),0,,35521,,1660,7,3332517,3,05/14/2009 12:00:00 AM +0000,06/19/2013 12:00:00 AM +0000,8,EMS,,3083045,DEP NEWTOWN CREEK
POINT (-73.92738934184771 40.67607554091194),207,X,43394,2,8368,3,3324600,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403803,5135731,KINGSBOROUGH HOUSES BUILDING 2
POINT (-73.92508515004903 40.67596739068903),207,X,43501,2,8571,3,3331199,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403813,3043777,KINGSBOROUGH HOUSES BUILDING 11
POINT (-73.92240439199668 40.67515577997213),207,X,43509,1,7644,3,3324599,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403816,3043759,KINGSBOROUGH HOUSES BUILDING 14
POINT (-73.92129820069037 40.675752769383294),207,X,43633,1,7986,3,3257064,3,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,1,DCP,35403818,3047424,KINGSBOROUGH HOUSES BUILDING 16
POINT (-73.82419417652517 40.7072800098093),493,G,310833,2,17664,3,4590254,4,05/14/2009 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,13,OTHER,45479701,10172347,MAPLE GROVE CEMETERY
POINT (-73.98168804796452 40.785614139678806),0,,34545,2,16422,4,1033732,1,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,7,NYPD,,1029737,RIVERSIDE TOWERS HOTEL
POINT (-73.98779630007576 40.74828528406148),0,,34019,2,2882,4,1083630,1,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,7,NYPD,,1019316,RADISSON MARTINIQUE HOTEL BROADWAY
POINT (-73.7390413385993 40.6548045329214),0,,62546,2,15781,1,4289714,4,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,9,EMS,,321825,ST PIUS X CHURCH
POINT (-74.11796008057551 40.61313417076937),0,,12507,1,3321,1,5106921,5,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,9,EMS,,0,ST TERESAS CHURCH
POINT (-73.82401605313069 40.78141199643498),0,,92347,2,5619,4,4099377,4,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,5,EMS,,355322,BRIDGE VIEW NURSING HOME
POINT (-73.89920883730566 40.89309470291162),482,X,119871,2,1035008,17,2084360,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892507,5131329,HORACE MANN SCHOOL MULLADY HALL
POINT (-74.11780836280232 40.61226972421845),0,,12501,2,3829,4,5106918,5,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,9,NYPD,,5021271,ST TERESAS CONVENT
POINT (-73.89932380654521 40.89336879525762),482,X,119871,2,1035009,17,2084360,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892509,5131329,HORACE MANN SCHOOL ALFRED GROSS THEATRE
POINT (-73.90032159780883 40.892177504571386),482,X,119354,2,1035010,17,2097913,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892519,2096998,HORACE MANN SCHOOL KINDERGARTEN COTTAGE I
POINT (-73.9004571849104 40.891929400455865),482,X,119354,2,1035011,17,2098729,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892520,2096999,HORACE MANN SCHOOL KINDERGARTEN COTTAGE II
POINT (-73.89963771503498 40.89142863012745),482,X,81075,1,1035012,17,2098730,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892517,2097000,HORACE MANN SCHOOL HAZEN GYMNASIUM
POINT (-73.8998737764658 40.89277365225122),482,X,119355,2,1035013,17,2098731,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892516,2097001,HORACE MANN SCHOOL VAN SANT COTTAGE
POINT (-73.94234890097594 40.671630823366826),0,,42988,2,4480,3,3032045,3,05/14/2009 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,5,DoITT,,3039384,ST LOUIS SENIOR CENTER
POINT (-73.89745655210356 40.89366225832724),482,X,186088,1,1035014,17,2103853,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892508,9205194,HORACE MANN SCHOOL FISHER HALL
POINT (-73.98656933635024 40.75945757434574),0,,34074,2,1008884,1,1024738,1,10/19/2011 12:00:00 AM +0000,11/22/2016 12:00:00 AM +0000,9,OTHER,,1023431,CHURCH OF SCIENTOLOGY NY
POINT (-73.8981012277233 40.89392224977675),482,X,119871,2,1035015,17,2109451,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892511,9224594,HORACE MANN SCHOOL PRETTYMAN HALL
POINT (-73.89777994168222 40.89384054505958),482,X,119871,2,1035016,17,2109451,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892512,9224594,HORACE MANN SCHOOL FRIEDMAN HALL
POINT (-73.93982016782462 40.694788541465186),0,,44124,2,3882,2,3043004,3,05/14/2009 12:00:00 AM +0000,11/16/2016 12:00:00 AM +0000,9,NYPD,,3053486,BETH SHALOM EH CONGREGATION
POINT (-73.87437391794472 40.87850519023979),0,,113640,2,5205,4,2018391,2,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,5,EMS,,2030813,MOSHOLU PARKWAY NURSING & REHAB CENTER
POINT (-73.89771750498419 40.8930869053426),482,X,186088,1,1035017,17,2109452,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892513,9100074,HORACE MANN SCHOOL ROSE HALL
POINT (-73.96626855067571 40.75620700230811),0,,36251,2,2635,7,1039812,1,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,2,NYPD,,1032348,ROCKEFELLER UNIVERSITY LYDEN HOUSE
POINT (-73.8402263798934 40.662339833773636),0,,169171,2,6627,2,4294855,4,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,7,NYPD,,327281,GOLDS GYM HOWARD BEACH
POINT (-73.95252521225503 40.67762425917119),0,N,29679,1,14146,2,3324462,3,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,1,DCP,35187001,3036994,IMPERIAL APARTMENTS
POINT (-73.94754118088585 40.822102086542984),0,,38784,2,3219,1,1060925,1,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,9,NYPD,,1063438,ST LUKES EPISCP CH
POINT (-73.96468546510525 40.656599475610555),450,X,105959,2,6431,1,0,3,05/14/2009 12:00:00 AM +0000,03/18/2011 12:00:00 AM +0000,4,DCP,37250717,0,PROSPECT PARK RINK SHELTER
POINT (-73.99660010477251 40.69737959407132),0,,23861,1,2266,2,3001742,3,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,1,NYPD,,3002654,STANDISH CONDOS
POINT (-73.89034421398834 40.673567828014285),0,,47703,1,13268,1,3088783,3,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,9,NYPD,,3120080,E END BAPTIST CHURCH
POINT (-73.93300022083284 40.847542954932514),0,,71127,2,10314,1,1063594,1,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,9,NYPD,,1056356,PENTECOSTAL CHURCH WASHINGTON HEIGHTS
POINT (-73.84017324716282 40.66225795991689),0,,156121,1,19019,2,4294855,4,05/14/2009 12:00:00 AM +0000,11/18/2016 12:00:00 AM +0000,7,NYPD,,327281,CVS PHARMACY CROSS BAY BLVD
POINT (-74.00725212798565 40.668008265400616),0,N,232803,1,1020329,7,0,3,05/24/2013 12:00:00 AM +0000,05/24/2013 12:00:00 AM +0000,6,OTHER,31037001,0,HENRY STREET BASIN PIER 8
POINT (-73.82014539293426 40.67441649103365),0,,54900,1,15979,3,4253478,4,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,5,DoITT,,280828,UNITED HINDU CULTURAL COUNCIL SENIOR CENTER
POINT (-73.98301664305119 40.685999417818856),0,,22825,2,16350,2,3000937,3,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,5,DoITT,,3001554,STRONG PLACE FOR HOPE DAY CARE ATLANTIC AV
POINT (-73.94966867831792 40.806547716817505),0,,159178,2,16595,5,1057677,1,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,5,DoITT,,1048032,APOLLO HOTEL
POINT (-73.89872278256216 40.89364972581022),482,X,119871,2,1035018,17,0,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892514,0,HORACE MANN SCHOOL ALUMNI FIELD
POINT (-73.92701354098767 40.614789888491956),0,,41104,1,16607,1,3239527,3,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,6,NYPD,,3298672,FLATBUSH DEPOT
POINT (-73.91949098430217 40.67716155964097),0,N,167577,2,15867,9,0,3,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DoITT,31235501,0,WEEKSVILLE PLAYGROUND
POINT (-73.98307826145813 40.68602777657697),0,,22825,2,16967,3,3000937,3,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,5,DoITT,,3001554,TIMES PLAZA NEIGHBORHOOD SENIOR CENTER
POINT (-73.94574571338131 40.7341966941107),0,X,35671,1,1020347,7,3398211,3,05/28/2013 12:00:00 AM +0000,08/15/2013 12:00:00 AM +0000,8,OTHER,30010107,5155432,NEWTOWN CREEK POLLUTION CONTROL PLANT RESIDUALS BUILDING
POINT (-73.90040246094473 40.89369883777295),482,X,119871,1,1035019,17,0,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892515,0,HORACE MANN SCHOOL FOUR ACRES FIELD
POINT (-74.20177407414131 40.608148574244716),0,N,2523,1,17313,1,0,5,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,12,DCP,54383501,0,PRALLS ISLAND
POINT (-73.97365393134167 40.755585994896215),435,,127614,1,2870,4,1036224,1,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,7,NYPD,,1031239,INTERCONTINENTAL HOTEL BARCLAY
POINT (-74.11496061209067 40.54853765670165),4418,N,293005,1,19547,4,0,5,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,EMS,50008801,0,GREAT KILLS BEACH
POINT (-73.89935314735517 40.892050065638685),482,X,81075,1,1035020,17,0,2,03/23/2020 12:00:00 AM +0000,03/23/2020 12:00:00 AM +0000,2,OTHER,24892518,0,HORACE MANN SCHOOL GRASSHOPPER FIELD
POINT (-73.91915279133825 40.83230876544172),0,,150162,2,2524,2,2101266,2,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,8,EMS,,2005139,BRONX HOUSING COURT
POINT (-73.97844549725826 40.78174226920704),0,N,37094,2,476,9,0,1,05/14/2009 12:00:00 AM +0000,05/05/2020 12:00:00 AM +0000,4,DoITT,11229001,0,TECUMSEH PLAYGROUND
POINT (-73.99178376858848 40.692802473905644),0,,23992,1,1020346,6,3002244,3,05/28/2013 12:00:00 AM +0000,05/28/2013 12:00:00 AM +0000,9,OTHER,,3003295,CATHOLIC CHARITIES BROOKLYN
POINT (-73.9416307264797 40.80244529665594),0,N,159172,1,769,9,0,1,05/14/2009 12:00:00 AM +0000,05/05/2020 12:00:00 AM +0000,4,DoITT,11240501,0,EUGENE MCCABE FIELD
POINT (-73.93872304558599 40.81277119440438),0,,69228,1,12978,3,1053892,1,05/14/2009 12:00:00 AM +0000,03/17/2020 12:00:00 AM +0000,1,NYPD,,1043703,LENOX TERRACE HOUSES AREA
POINT (-73.98874501250435 40.75783258228705),0,,34055,2,12991,5,1024703,1,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,1,NYPD,,1023372,TIMES SQUARE HOTEL 255 W 43 ST
POINT (-73.9187694757378 40.8325328094182),0,,150163,2,5101,7,2002833,2,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,4,DoITT,,2005140,CAROLYN MCLAUGHLIN COMMUNITY CENTER
POINT (-74.11850694953705 40.569837300619675),0,N,10514,1,17179,1,0,5,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DPR,51161001,0,NEW DORP PARK
POINT (-73.85285568903707 40.83257211450016),0,,86419,1,15609,1,2026584,2,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,9,DoITT,,2041839,GLORY OF CHRIST CHURCH
POINT (-73.9911321235223 40.754661848146306),0,,33930,2,2450,4,1014473,1,05/14/2009 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,7,NYPD,,1017904,MANHATTAN BROADWAY HOTEL
POINT (-73.8334082951011 40.57896323726554),0,,115762,2,1024500,4,4303875,4,03/20/2014 12:00:00 AM +0000,12/07/2016 12:00:00 AM +0000,5,OTHER,,340394,OCEAN PROMENADE REHABILITATION & NURSING CENTER
POINT (-74.15985729299959 40.642795410917756),0,N,110300,2,1321,1,0,5,05/14/2009 12:00:00 AM +0000,08/31/2020 12:00:00 AM +0000,4,DPR,54782801,0,SHOOTERS ISLAND
POINT (-73.9421399158552 40.793243450920386),0,N,38094,1,11232,1,1052436,1,05/14/2009 12:00:00 AM +0000,05/05/2020 12:00:00 AM +0000,2,DOE,10026701,5128939,PS 83
POINT (-73.94854562027653 40.6637215386124),0,,29720,2,14684,2,3337872,3,05/14/2009 12:00:00 AM +0000,03/20/2020 12:00:00 AM +0000,2,DOE,,3042556,MS 61 DR GLADSTONE H ATWELL
